,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
7444,U001,200705742,DOT associates,2020-03-17 08:30:38.562500000,2020.0,1930647573.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,5942.49,60,,,,13,3,2020,28,3,2020,13,3,2020,19,825,
7445,U001,200769623,WAL-MAR co,2020-03-24 19:56:29.625000000,2020.0,1930616846.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,19375.59,60,,,,7,3,2020,22,3,2020,7,3,2020,32,2966,0-15
7446,U001,200762301,C&S WH systems,2020-05-03 01:34:59.906250000,2020.0,1930798194.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAC6,10172.24,60,,,,18,4,2020,3,5,2020,18,4,2020,24,446,0-15
7447,U001,200743123,KROGER associates,2020-04-16 01:52:16.546875000,2020.0,1930722728.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,64871.11,60,,,,31,3,2020,15,4,2020,31,3,2020,19,1556,0-15
7448,U001,200592182,DECA in,2020-04-27 23:50:09.875000000,2020.0,1930823218.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,5869.55,60,,,,24,4,2020,9,5,2020,16,4,2020,36,730,
7449,U001,200418007,AM trust,2020-04-13 22:03:37.625000000,2020.0,1930759995.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,22096.3,60,,,,8,4,2020,23,4,2020,8,4,2020,19,96,
7450,U001,200744019,TARG corporation,2020-05-10 23:02:16.687500000,2020.0,1930817133.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,1844.59,60,,,,23,4,2020,8,5,2020,23,4,2020,19,2763,0-15
7451,U001,200780383,MEIJ corp,2020-05-17 03:01:19.531250000,2020.0,1930860646.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,3750.88,60,,,,6,5,2020,21,5,2020,6,5,2020,19,1812,
7452,U001,200625175,ALD trust,2020-05-27 04:12:17.500000000,2020.0,1930856257.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,23200.03,60,,,,5,5,2020,20,5,2020,5,5,2020,19,2896,0-15
7453,U001,200759878,SA foundation,2020-04-13 10:33:41.117187500,2020.0,1930719325.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,21614.94,60,,,,29,3,2020,13,4,2020,29,3,2020,32,2368,0-15
7454,U001,200769623,WAL-MAR llc,2020-03-27 10:47:03.562500000,2020.0,1930627762.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,59654.31,60,,,,10,3,2020,25,3,2020,10,3,2020,32,2971,0-15
7455,U001,200769623,WAL-MAR us,2020-04-29 23:06:20.703125000,2020.0,1930777756.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,67629.97,60,,,,12,4,2020,27,4,2020,12,4,2020,32,2974,0-15
7456,U001,200726979,BJ'S  llc,2020-04-01 11:03:22.414062500,2020.0,1930648345.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,17033.43,60,,,,16,3,2020,31,3,2020,16,3,2020,19,328,0-15
7457,U001,200793568,SUPE llc,2020-05-08 00:27:38.125000000,2020.0,1930829138.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,673.11,60,,,,27,4,2020,12,5,2020,27,4,2020,19,2633,
7458,U001,200769623,WAL-MAR in,2020-04-24 09:02:34.734375000,2020.0,1930756801.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,47565.25,60,,,,7,4,2020,22,4,2020,7,4,2020,32,2970,0-15
7459,U001,200799367,MCL corporation,2020-04-05 03:49:39.328125000,2020.0,1930648220.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,25750.96,60,,,,19,3,2020,3,4,2020,19,3,2020,19,1778,0-15
7460,U001,200772670,ASSOCIAT corp,2020-04-30 09:12:07.296875000,2020.0,1930786342.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAU5,604.65,60,,,,14,4,2020,29,4,2020,14,4,2020,42,190,0-15
7461,U001,200331749,SYSC ,2020-04-03 18:19:11.000000000,2020.0,1930642632.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,27340.51,60,,,,12,3,2020,27,3,2020,12,3,2020,19,2678,0-15
7462,U001,200974851,RESTA corporation,2020-04-07 07:58:57.972656250,2020.0,1930673186.0,2020-03-19 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAD1,1302.48,60,,,,19,3,2020,8,4,2020,19,3,2020,26,2287,
7463,U001,2013,KRAFT F foundation,2020-04-08 20:34:31.500000000,2020.0,1930558446.0,2020-02-27 00:00:00.000000000,2020-02-27 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAX2,26226.85,60,,,,27,2,2020,27,2,2020,27,2,2020,59,1508,31-45
7464,U001,200895843,US  corp,2020-05-07 22:56:02.378662109,2020.0,1930821730.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,10120.38,60,,,,23,4,2020,8,5,2020,23,4,2020,19,2881,
7465,U001,200769623,WAL-MAR corporation,2020-04-06 02:37:04.605468750,2020.0,1930683493.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,82.03,60,,,,22,3,2020,6,4,2020,22,3,2020,32,2968,0-15
7466,U001,200752302,KROGER co,2020-04-27 04:27:51.093750000,2020.0,1930770870.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,17783.97,60,,,,11,4,2020,26,4,2020,11,4,2020,19,1557,0-15
7467,U001,200762301,C&S WH corp,2020-04-18 02:37:28.390625000,2020.0,1930741915.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,9827.03,60,,,,4,4,2020,19,4,2020,4,4,2020,24,441,
7468,U001,200769623,WAL-MAR ,2020-05-14 09:53:51.375000000,2020.0,1930855027.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,1991.84,60,,,,4,5,2020,19,5,2020,4,5,2020,32,2964,
7469,U001,200769623,WAL-MAR co,2020-04-10 11:01:48.128906250,2020.0,1930700124.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,5758.73,60,,,,26,3,2020,10,4,2020,26,3,2020,32,2966,0-15
7470,U001,200418007,AM systems,2020-04-24 03:25:10.031250000,2020.0,1930755276.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,85996.41,60,,,,7,4,2020,22,4,2020,7,4,2020,19,95,0-15
7471,U001,200769623,WAL-MAR co,2020-03-24 09:23:08.000000000,2020.0,1930606189.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,67076.99,60,,,,7,3,2020,22,3,2020,7,3,2020,32,2966,0-15
7472,U001,200519201,KROGE co,2020-05-31 00:50:04.828369141,2020.0,1930703414.0,2020-03-27 00:00:00.000000000,2020-05-31 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAGD,44912.03,60,,,,27,3,2020,31,5,2020,27,3,2020,31,1546,0-15
7473,U001,200769623,WAL-MAR co,2020-04-14 09:44:41.523437500,2020.0,1930714833.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,8264.14,60,,,,29,3,2020,13,4,2020,29,3,2020,32,2966,0-15
7474,U001,200769623,WAL-MAR us,2020-03-26 15:03:21.093750000,2020.0,1930630419.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,295.42,60,,,,11,3,2020,26,3,2020,11,3,2020,32,2974,0-15
7475,U001,200769623,WAL-MAR ,2020-04-13 03:25:33.645507812,2020.0,1930714066.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,6842.84,60,,,,29,3,2020,13,4,2020,29,3,2020,32,2964,0-15
7476,U001,200769623,WAL-MAR in,2020-04-09 00:29:09.429687500,2020.0,1930687459.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,58354.39,60,,,,24,3,2020,8,4,2020,24,3,2020,32,2970,0-15
7477,CA02,140104423,METRO  us,2020-04-28 07:05:44.843750000,2020.0,2960627671.0,2020-04-14 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,CA10,61446.524999999994,60,,,,14,4,2020,26,4,2020,16,4,2020,4,1846,0-15
7478,U001,200725421,BEN  co,2020-03-17 02:56:56.875000000,2020.0,1930584924.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,20865.77,60,,,,3,3,2020,18,3,2020,3,3,2020,19,284,
7479,U001,200705742,DOT corporation,2020-03-20 04:01:37.062500000,2020.0,1930642692.0,2020-03-12 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAD1,4970.43,60,,,,12,3,2020,1,4,2020,12,3,2020,26,828,
7480,U001,200769623,WAL-MAR llc,2020-04-08 10:41:14.867187500,2020.0,1930692863.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,7119.91,60,,,,24,3,2020,8,4,2020,24,3,2020,32,2971,0-15
7481,U001,200769623,WAL-MAR foundation,2020-04-03 19:37:00.343750000,2020.0,1930655245.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAH4,9333.44,60,,,,17,3,2020,1,4,2020,17,3,2020,32,2969,0-15
7482,U001,200762301,C&S WH ,2020-06-12 20:37:47.375000000,2020.0,1930793545.0,2020-04-17 00:00:00.000000000,2020-06-21 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAGD,63570.97,60,,,,17,4,2020,21,6,2020,17,4,2020,31,438,
7483,U001,200769623,WAL-MAR in,2020-04-11 00:15:49.992187500,2020.0,1930692515.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,51165.26,60,,,,26,3,2020,10,4,2020,26,3,2020,32,2970,0-15
7484,U001,200761734,H E BUT llc,2020-03-23 13:03:33.859375000,2020.0,1930630035.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,21683.13,60,,,,10,3,2020,25,3,2020,10,3,2020,19,1179,
7485,U001,200769623,WAL-MAR in,2020-05-19 05:27:16.812500000,2020.0,1930883709.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,3270.04,60,,,,9,5,2020,24,5,2020,9,5,2020,32,2970,
7486,U001,200769623,WAL-MAR ,2020-05-07 02:43:51.093750000,2020.0,1930827415.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAH4,73160.61,60,,,,26,4,2020,11,5,2020,26,4,2020,32,2964,
7487,U001,200769623,WAL-MAR foundation,2020-05-06 10:32:34.687500000,2020.0,1930826293.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,44025.26,60,,,,25,4,2020,10,5,2020,25,4,2020,32,2969,
7488,U001,200078795,H T H llc,2020-03-26 02:29:36.156250000,2020.0,1930630690.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,1586.8,60,,,,10,3,2020,25,3,2020,10,3,2020,19,1191,0-15
7489,U001,200418007,AM associates,2020-04-17 04:37:00.179687500,2020.0,1930715861.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,119.9,60,,,,2,4,2020,17,4,2020,2,4,2020,19,88,0-15
7490,CA02,100018048,GROUP us,2020-04-23 15:10:45.125000000,2020.0,2960625276.0,2020-04-01 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-04-03 00:00:00.000000000,CA10,19560.736999999997,60,,,,1,4,2020,13,4,2020,3,4,2020,4,2896,0-15
7491,U001,200769623,WAL-MAR llc,2020-04-09 00:29:09.429687500,2020.0,1930692958.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,45886.53,60,,,,24,3,2020,8,4,2020,24,3,2020,32,2971,0-15
7492,U001,200769623,WAL-MAR associates,2020-04-11 07:25:36.257812500,2020.0,1930698388.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,11173.41,60,,,,26,3,2020,10,4,2020,26,3,2020,32,2965,0-15
7493,U001,200707822,PUBLI systems,2020-04-26 11:09:30.718750000,2020.0,1930768546.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,55235.64,60,,,,8,4,2020,23,4,2020,8,4,2020,19,2190,0-15
7494,CA02,140106293,ATLANT trust,2020-03-28 00:13:57.156250000,2020.0,2960616795.0,2020-03-07 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-15 00:00:00.000000000,CA10,22.589000000000002,60,,,,7,3,2020,25,3,2020,15,3,2020,4,206,0-15
7495,CA02,140106408,WAL-M in,2020-06-01 03:45:20.875000000,2020.0,2960632332.0,2020-05-02 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-05-03 00:00:00.000000000,CA10,49281.75,60,,,,2,5,2020,13,5,2020,3,5,2020,4,2959,16-30
7496,U001,200762301,C&S WH corporation,2020-04-16 18:57:43.164062500,2020.0,1930738956.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAC6,2906.98,60,,,,3,4,2020,18,4,2020,3,4,2020,24,442,
7497,U001,200148860,DOLLA corporation,2020-03-16 03:31:43.562500000,2020.0,1930627235.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,45677.4,60,,,,10,3,2020,25,3,2020,10,3,2020,19,801,
7498,U001,200806580,BE systems,2020-03-30 04:42:19.187500000,2020.0,1930666809.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,3583.5,60,,,,19,3,2020,3,4,2020,19,3,2020,19,276,
7499,U001,200769623,WAL-MAR corp,2020-04-09 13:44:43.953125000,2020.0,1930677230.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,9636.77,60,,,,23,3,2020,7,4,2020,23,3,2020,32,2967,0-15
7500,U001,200794332,COST co,2020-04-03 11:37:47.273437500,2020.0,1930649383.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAAX,49234.61,60,,,,18,3,2020,2,4,2020,18,3,2020,21,625,0-15
7501,U001,200353024,DECA corp,2020-05-12 01:37:14.750000000,2020.0,1930876516.0,2020-05-07 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,3218.64,60,,,,7,5,2020,24,5,2020,1,5,2020,36,727,
7502,U001,200707005,KING S foundation,2020-04-24 05:16:26.390625000,2020.0,1930758541.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,11977.79,60,,,,8,4,2020,23,4,2020,8,4,2020,19,1478,0-15
7503,U001,200744019,TARG associates,2020-04-13 21:37:47.218750000,2020.0,1930704793.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,6900.94,60,,,,27,3,2020,11,4,2020,27,3,2020,19,2760,0-15
7504,U001,200744019,TARG foundation,2020-04-15 07:32:07.656250000,2020.0,1930709719.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,49604.86,60,,,,27,3,2020,11,4,2020,27,3,2020,19,2764,0-15
7505,CA02,140105785,SHOPPE associates,2020-05-10 23:04:35.937500000,2020.0,2960629527.0,2020-04-21 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,CA10,93630.87999999999,60,,,,21,4,2020,2,5,2020,22,4,2020,4,2470,0-15
7506,U001,200705742,DOT ,2020-04-09 18:04:59.625000000,2020.0,1930670579.0,2020-03-19 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-19 00:00:00.000000000,NA32,22439.19,60,,,,19,3,2020,20,4,2020,19,3,2020,12,824,
7507,U001,200799367,MCL co,2020-05-07 19:38:12.000000000,2020.0,1930624016.0,2020-03-09 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAGD,940.4,60,,,,9,3,2020,13,5,2020,9,3,2020,31,1776,
7508,U001,200769623,WAL-MAR associates,2020-03-14 05:13:41.062500000,2020.0,1930570576.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAH4,44515.69,60,,,,27,2,2020,13,3,2020,27,2,2020,32,2965,0-15
7509,CA02,140104423,METRO  corporation,2020-04-18 08:54:41.046875000,2020.0,2960626744.0,2020-04-04 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-06 00:00:00.000000000,CA10,107038.386,60,,,,4,4,2020,16,4,2020,6,4,2020,4,1840,0-15
7510,U001,200762301,C&S WH foundation,2020-05-17 07:07:30.789062500,2020.0,1930848451.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,52987.36,60,,,,1,5,2020,16,5,2020,1,5,2020,24,443,0-15
7511,U001,200769623,WAL-MAR corporation,2020-03-16 09:03:42.507812500,2020.0,1930582324.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,42065.79,60,,,,29,2,2020,15,3,2020,29,2,2020,32,2968,0-15
7512,U001,200769623,WAL-MAR co,2020-05-16 05:01:05.656250000,2020.0,1930852834.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,24148.62,60,,,,3,5,2020,18,5,2020,3,5,2020,32,2966,
7513,U001,200705742,DOT corporation,2020-05-03 03:57:30.187500000,2020.0,1930823705.0,2020-04-24 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAD1,25963.79,60,,,,24,4,2020,14,5,2020,24,4,2020,26,828,
7514,U001,200290370,BARGAIN  corp,2020-04-13 15:30:37.250000000,2020.0,1930689184.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,4700.8,60,,,,27,3,2020,11,4,2020,27,3,2020,19,237,0-15
7515,U001,200778998,CE ,2020-05-20 13:24:08.968750000,2020.0,1930882117.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAA8,22352.11,60,,,,10,5,2020,25,5,2020,10,5,2020,19,485,
7516,U001,200769623,WAL-MAR corporation,2020-03-21 09:22:28.296875000,2020.0,1930586713.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,53686.71,60,,,,4,3,2020,19,3,2020,4,3,2020,32,2968,0-15
7517,CA02,140106408,WAL-M corporation,2020-04-24 08:58:36.625000000,2020.0,2960623444.0,2020-03-26 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-26 00:00:00.000000000,CA10,64614.221,60,,,,26,3,2020,5,4,2020,26,3,2020,4,2957,16-30
7518,U001,200769623,WAL-MAR in,2020-05-20 17:02:35.437500000,2020.0,1930879368.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,1518.56,60,,,,10,5,2020,25,5,2020,10,5,2020,32,2970,
7519,U001,200353024,DECA llc,2020-04-29 18:32:12.250000000,2020.0,1930877454.0,2020-05-08 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,8546.75,60,,,,8,5,2020,11,5,2020,1,5,2020,34,731,
7520,CA02,140106372,G T  co,2020-05-14 18:29:08.312500000,2020.0,2960630716.0,2020-04-28 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,43050.651,60,,,,28,4,2020,10,5,2020,30,4,2020,4,1022,0-15
7521,U001,200769623,WAL-MAR trust,2020-05-18 05:28:02.687500000,2020.0,1930862638.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,1322.22,60,,,,7,5,2020,22,5,2020,7,5,2020,32,2973,
7522,U001,200769623,WAL-MAR trust,2020-03-17 05:44:05.820312500,2020.0,1930584928.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAH4,5354.98,60,,,,1,3,2020,16,3,2020,1,3,2020,32,2973,0-15
7523,U001,200772670,ASSOCIAT us,2020-04-30 07:54:43.804687500,2020.0,1930788743.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAU5,72841.58,60,,,,14,4,2020,29,4,2020,14,4,2020,42,197,0-15
7524,U001,200915438,GROC ,2020-04-08 12:15:52.882812500,2020.0,1930681190.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,23997.0,60,,,,23,3,2020,7,4,2020,23,3,2020,19,1153,0-15
7525,U001,200769623,WAL-MAR llc,2020-03-22 06:26:33.681640625,2020.0,1930607408.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,661.11,60,,,,7,3,2020,22,3,2020,7,3,2020,32,2971,0-15
7526,CA02,140104409,LOB co,2020-03-28 18:32:41.718750000,2020.0,2960618586.0,2020-03-07 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,CA10,69894.139,60,,,,7,3,2020,26,3,2020,16,3,2020,4,1624,0-15
7527,U001,200769623,WAL-MAR corp,2020-04-02 17:01:12.437500000,2020.0,1930654090.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,21195.68,60,,,,16,3,2020,31,3,2020,16,3,2020,32,2967,0-15
7528,U001,200661137,AFFI in,2020-03-17 20:56:58.265625000,2020.0,1930605734.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,3926.69,60,,,,4,3,2020,19,3,2020,4,3,2020,19,2896,
7529,U001,200759878,SA foundation,2020-04-25 21:07:15.600585938,2020.0,1930774500.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,6623.99,60,,,,11,4,2020,26,4,2020,11,4,2020,32,2368,
7530,U001,200769623,WAL-MAR foundation,2020-06-18 07:47:33.859375000,2020.0,1930783631.0,2020-04-16 00:00:00.000000000,2020-06-20 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAGD,35697.79,60,,,,16,4,2020,20,6,2020,16,4,2020,31,2969,
7531,U001,200769623,WAL-MAR llc,2020-03-30 20:13:46.265625000,2020.0,1930643026.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,27144.86,60,,,,13,3,2020,28,3,2020,13,3,2020,32,2971,0-15
7532,U001,200790107,ROU systems,2020-05-16 13:45:26.585937500,2020.0,1930847972.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAC6,16505.45,60,,,,3,5,2020,18,5,2020,3,5,2020,24,2345,
7533,U001,200772670,ASSOCIAT systems,2020-04-25 00:11:23.000000000,2020.0,1930765116.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAU5,3813.07,60,,,,8,4,2020,23,4,2020,8,4,2020,42,195,0-15
7534,U001,200781803,JRD associates,2020-04-20 03:33:58.820312500,2020.0,1930729892.0,2020-04-01 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAD1,412.86,60,,,,1,4,2020,21,4,2020,1,4,2020,26,1418,
7535,U001,200769623,WAL-MAR ,2020-05-17 23:03:13.953125000,2020.0,1930855883.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,20017.27,60,,,,5,5,2020,20,5,2020,5,5,2020,32,2964,
7536,U001,200769623,WAL-MAR in,2020-04-09 11:06:56.910156250,2020.0,1930700397.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,471.56,60,,,,25,3,2020,9,4,2020,25,3,2020,32,2970,0-15
7537,U001,200915438,GROC systems,2020-05-05 02:47:38.531250000,2020.0,1930798475.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,9309.0,60,,,,23,4,2020,8,5,2020,23,4,2020,19,1161,
7538,U001,200769623,WAL-MAR us,2020-04-29 17:36:21.140625000,2020.0,1930797714.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAH4,8071.46,60,,,,16,4,2020,1,5,2020,16,4,2020,32,2974,
7539,U001,200792293,UNIFIE co,2020-04-18 15:13:48.562500000,2020.0,1930719962.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,24429.37,60,,,,30,3,2020,14,4,2020,30,3,2020,19,2850,0-15
7540,U001,200772670,ASSOCIAT llc,2020-04-25 07:11:08.406250000,2020.0,1930766598.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAU5,42449.8,60,,,,8,4,2020,23,4,2020,8,4,2020,42,194,0-15
